URL,Version,Status,OIDs,Name,Title,Description,Used
http://hl7.dk/fhir/Hackathon-Sep-2022/CodeSystem/MentalHealthCodes,1.0.0,active,,,Psykisk helbred koder,"CodeSystem indeholdende valgmuligheder i forbindelse med psykisk helbred spørgeskema til hackathon 2022",
